SKU_ID,Product_Name,Department,Category,Subcategory,Brand,Vendor_ID,Product_Cost,Original_Retail_Price,Current_Retail_Price,Margin_Percentage,Launch_Date,Season,Product_Status,Style,Colour,Size,Material,Price_Band,Demand_Index,Inventory_Bias
FLR1859,Sable Oak Atelier,Lighting,Floor Lamps,Floor Lamps,Northstar Collection,V015,55.38,133.35,133.35,0.5847,2024-08-13,Core,Active,Organic,Champagne,Medium,Stone,Best,2.5751,0.8
FLR1860,Harbour Cotton Studio,Lighting,Floor Lamps,Floor Lamps,Atelier Edit,V005,136.2,275.95,275.95,0.5064,2024-12-08,Core,Active,Artisan,Ivory,Large,Brass,Best,1.0876,0.8
FLR1861,Sable Brass House,Lighting,Floor Lamps,Floor Lamps,Maison Reserve,V010,148.29,324.93,227.45,0.5436,2023-06-17,Core,Exit,Minimal,Terracotta,Medium,Glass,Best,1.1829,0.8
FLR1862,Cove Wool Vessel,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V019,100.6,228.8,228.8,0.5603,2023-07-22,Core,Active,Organic,Ivory,Large,Wool,Best,1.0808,0.8
FLR1863,Luna Oak Collection,Lighting,Floor Lamps,Floor Lamps,Atelier Edit,V002,111.27,287.01,287.01,0.6123,2024-07-16,Core,Active,Organic,Oat,Small,Wool,Best,1.3383,0.8
FLR1864,Aster Brass Object,Lighting,Floor Lamps,Floor Lamps,Northstar Collection,V011,100.33,268.15,268.15,0.6259,2024-04-23,Core,Seasonal,Classic,Slate,One Size,Stone,Best,2.7266,0.8
FLR1865,Harbour Wool Collection,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V016,160.71,415.39,415.39,0.6131,2024-05-08,Core,Active,Modern,Ivory,Large,Oak,Best,0.9166,0.8
FLR1866,Aster Glass Atelier,Lighting,Floor Lamps,Floor Lamps,Maison Reserve,V003,187.05,371.3,371.3,0.4962,2023-12-14,Core,Active,Modern,Oat,One Size,Oak,Best,1.765,0.8
FLR1867,Vale Ceramic Vessel,Lighting,Floor Lamps,Floor Lamps,Maison Reserve,V011,124.28,295.93,295.93,0.58,2024-07-16,Core,Active,Artisan,Champagne,Small,Marble,Best,1.8782,0.8
FLR1868,Arc Glass Studio,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V018,115.65,252.6,252.6,0.5422,2024-08-30,Core,Active,Classic,Espresso,One Size,Cotton,Best,2.1032,0.8
FLR1869,Arc Cotton House,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V005,150.9,343.54,343.54,0.5607,2024-12-08,Core,Active,Organic,Champagne,One Size,Oak,Best,1.7106,0.8
FLR1870,Cove Marble Form,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V015,79.89,163.54,163.54,0.5115,2023-07-13,Core,Active,Organic,Natural,Large,Linen,Best,1.2188,0.8
FLR1871,Aster Oak Line,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V018,161.35,406.05,284.24,0.6026,2024-01-21,Core,Exit,Classic,Slate,One Size,Cotton,Best,1.371,0.8
FLR1872,Luna Oak Atelier,Lighting,Floor Lamps,Floor Lamps,Northstar Collection,V008,50.38,112.36,112.36,0.5516,2024-09-27,Core,Active,Artisan,Espresso,Medium,Brass,Best,0.9895,0.8
FLR1873,Ridge Linen Line,Lighting,Floor Lamps,Floor Lamps,Northstar Collection,V012,104.38,221.76,221.76,0.5293,2024-02-28,Core,Active,Modern,Sand,One Size,Brass,Best,1.4463,0.8
FLR1874,Arc Marble Series,Lighting,Floor Lamps,Floor Lamps,Atelier Edit,V001,117.06,261.13,261.13,0.5517,2024-12-15,Core,Active,Artisan,Oat,Small,Oak,Best,1.9019,0.8
FLR1875,Ridge Cotton Collection,Lighting,Floor Lamps,Floor Lamps,Atelier Edit,V009,58.6,133.36,133.36,0.5606,2024-11-09,Core,Active,Organic,Ivory,Large,Brass,Best,1.5431,0.8
FLR1876,Noir Glass Collection,Lighting,Floor Lamps,Floor Lamps,Maison Reserve,V013,185.21,398.02,398.02,0.5347,2024-04-08,Core,Active,Modern,Champagne,Large,Oak,Best,1.1851,0.8
FLR1877,Aster Cotton Vessel,Lighting,Floor Lamps,Floor Lamps,Atelier Edit,V004,174.17,325.29,325.29,0.4646,2023-12-10,Core,Active,Modern,Slate,Medium,Brass,Best,0.9297,0.8
FLR1878,Luna Oak Line,Lighting,Floor Lamps,Floor Lamps,Foundry Home,V011,144.93,314.05,314.05,0.5385,2024-11-21,Core,Active,Artisan,Slate,Small,Cotton,Best,1.1601,0.8
FLR1879,Cove Cotton Series,Lighting,Floor Lamps,Floor Lamps,Northstar Collection,V016,110.75,205.64,205.64,0.4614,2023-09-20,Core,Active,Classic,Terracotta,Large,Ceramic,Best,1.4114,0.8
FLR1880,Mira Brass Vessel,Lighting,Floor Lamps,Floor Lamps,Atelier Edit,V005,163.4,377.47,377.47,0.5671,2024-11-22,Core,Active,Organic,Slate,Large,Oak,Best,1.4223,0.8
PEN1881,Avery Cotton Edit,Lighting,Pendants,Pendants,Maison Reserve,V008,248.68,542.99,542.99,0.542,2023-11-06,Core,Active,Modern,Sage,Large,Stone,Best,0.8489,0.84
PEN1882,Ridge Cotton Line,Lighting,Pendants,Pendants,Atelier Edit,V016,211.65,472.68,472.68,0.5522,2024-07-15,Core,Active,Organic,Natural,Medium,Glass,Best,1.4046,0.84
PEN1883,Noir Wool Atelier,Lighting,Pendants,Pendants,Maison Reserve,V002,158.25,388.69,388.69,0.5929,2023-07-14,Core,Active,Classic,Natural,Large,Stone,Best,1.4284,0.84
PEN1884,Mira Wool Object,Lighting,Pendants,Pendants,Maison Reserve,V009,190.55,424.7,424.7,0.5513,2024-09-03,Core,Active,Minimal,Sand,Small,Brass,Best,0.6774,0.84
PEN1885,Cove Cotton Series,Lighting,Pendants,Pendants,Northstar Collection,V019,147.14,348.31,348.31,0.5776,2024-08-07,Core,Seasonal,Minimal,Espresso,Medium,Stone,Best,0.4814,0.84
PEN1886,Sable Rattan Object,Lighting,Pendants,Pendants,Maison Reserve,V004,164.41,371.36,371.36,0.5573,2024-11-09,Core,Active,Modern,Terracotta,Small,Stone,Best,2.0274,0.84
PEN1887,Avery Ceramic Vessel,Lighting,Pendants,Pendants,Northstar Collection,V010,284.49,553.29,553.29,0.4858,2024-03-22,Core,Active,Artisan,Terracotta,Medium,Marble,Best,1.8798,0.84
PEN1888,Mira Cotton Atelier,Lighting,Pendants,Pendants,Foundry Home,V019,71.3,173.54,173.54,0.5891,2023-12-21,Core,Active,Classic,Ivory,One Size,Stone,Best,1.8594,0.84
PEN1889,Vale Marble Studio,Lighting,Pendants,Pendants,Northstar Collection,V004,108.5,270.95,270.95,0.5995,2024-12-02,Core,Active,Minimal,Sage,Medium,Oak,Best,0.5173,0.84
PEN1890,Avery Cotton Atelier,Lighting,Pendants,Pendants,Maison Reserve,V012,155.57,300.62,300.62,0.4825,2023-08-05,Core,Active,Artisan,Sand,One Size,Stone,Best,3.1872,0.84
PEN1891,Mira Stone Vessel,Lighting,Pendants,Pendants,Northstar Collection,V001,92.73,197.29,197.29,0.53,2024-12-02,Core,Active,Organic,Espresso,One Size,Linen,Best,0.7228,0.84
PEN1892,Cove Rattan Studio,Lighting,Pendants,Pendants,Foundry Home,V006,89.96,169.01,169.01,0.4677,2024-05-16,Core,Active,Artisan,Natural,Medium,Wool,Best,2.5463,0.84
PEN1893,Avery Rattan Object,Lighting,Pendants,Pendants,Atelier Edit,V014,170.55,455.89,455.89,0.6259,2024-11-03,Core,Active,Modern,Sand,One Size,Oak,Best,1.546,0.84
PEN1894,Sable Brass Atelier,Lighting,Pendants,Pendants,Atelier Edit,V002,172.38,401.84,281.29,0.571,2023-07-23,Core,Exit,Classic,Oat,One Size,Ceramic,Best,2.1772,0.84
PEN1895,Cove Rattan Form,Lighting,Pendants,Pendants,Foundry Home,V010,62.18,135.43,135.43,0.5409,2024-09-20,Core,Active,Artisan,Natural,Small,Glass,Best,2.0034,0.84
PEN1896,Noir Linen Series,Lighting,Pendants,Pendants,Maison Reserve,V015,207.09,432.3,432.3,0.521,2023-08-09,Core,Active,Minimal,Terracotta,One Size,Wool,Best,1.4823,0.84
PEN1897,Mira Ceramic Collection,Lighting,Pendants,Pendants,Foundry Home,V001,247.4,500.96,500.96,0.5061,2024-03-05,Core,Active,Modern,Oat,Large,Oak,Best,0.8111,0.84
PEN1898,Aster Stone Form,Lighting,Pendants,Pendants,Atelier Edit,V009,169.22,330.54,330.54,0.488,2024-08-27,Core,Active,Artisan,Espresso,Medium,Stone,Best,1.2047,0.84
PEN1899,Sable Ceramic Object,Lighting,Pendants,Pendants,Northstar Collection,V017,112.27,245.08,245.08,0.5419,2023-08-10,Core,Active,Modern,Ivory,Small,Ceramic,Best,1.0266,0.84
PEN1900,Vale Glass Vessel,Lighting,Pendants,Pendants,Maison Reserve,V005,172.28,313.53,313.53,0.4505,2023-08-16,Core,Active,Modern,Sage,Large,Ceramic,Best,2.4194,0.84
PEN1901,Aster Cotton Vessel,Lighting,Pendants,Pendants,Foundry Home,V010,83.0,186.36,186.36,0.5546,2024-07-26,Core,Seasonal,Modern,Slate,Medium,Brass,Best,1.4155,0.84
PEN1902,Mira Rattan Atelier,Lighting,Pendants,Pendants,Foundry Home,V019,175.75,411.55,411.55,0.573,2023-08-25,Core,Seasonal,Minimal,Charcoal,One Size,Cotton,Best,1.3124,0.84
PEN1903,Marlow Wool Object,Lighting,Pendants,Pendants,Northstar Collection,V006,93.71,180.56,180.56,0.481,2024-11-11,Core,Active,Artisan,Oat,Medium,Wool,Best,1.8932,0.84
PEN1904,Sable Brass House,Lighting,Pendants,Pendants,Foundry Home,V013,192.0,431.37,431.37,0.5549,2024-07-21,Core,Active,Organic,Oat,Medium,Marble,Best,1.5836,0.84
PEN1905,Harbour Stone Object,Lighting,Pendants,Pendants,Maison Reserve,V016,124.54,264.27,264.27,0.5287,2024-03-26,Core,Active,Modern,Oat,Medium,Wool,Best,2.6902,0.84
PEN1906,Cove Ceramic Form,Lighting,Pendants,Pendants,Atelier Edit,V005,192.13,394.53,394.53,0.513,2024-11-24,Core,Active,Artisan,Sand,Large,Ceramic,Best,0.5152,0.84
PEN1907,Harbour Ceramic Vessel,Lighting,Pendants,Pendants,Northstar Collection,V013,117.96,243.27,243.27,0.5151,2024-08-22,Core,Active,Classic,Champagne,Large,Rattan,Best,2.2497,0.84
PEN1908,Luna Marble Vessel,Lighting,Pendants,Pendants,Foundry Home,V001,112.74,272.02,272.02,0.5856,2024-01-15,Core,Active,Organic,Charcoal,Large,Stone,Best,2.1392,0.84
PEN1909,Avery Rattan House,Lighting,Pendants,Pendants,Northstar Collection,V004,132.89,304.31,304.31,0.5633,2023-11-12,Core,Active,Modern,Ivory,Large,Ceramic,Best,1.1094,0.84
PEN1910,Sable Ceramic Series,Lighting,Pendants,Pendants,Northstar Collection,V015,278.25,550.52,550.52,0.4946,2023-12-02,Core,Active,Modern,Espresso,One Size,Ceramic,Best,1.0164,0.84
PEN1911,Vale Brass Studio,Lighting,Pendants,Pendants,Foundry Home,V001,66.57,138.36,138.36,0.5189,2023-08-21,Core,Active,Modern,Champagne,Small,Linen,Best,3.4082,0.84
PEN1912,Marlow Ceramic House,Lighting,Pendants,Pendants,Foundry Home,V006,50.61,119.91,119.91,0.5779,2023-06-28,Core,Active,Minimal,Sand,One Size,Wool,Best,0.7771,0.84
PEN1913,Vale Brass Line,Lighting,Pendants,Pendants,Maison Reserve,V013,127.57,250.78,250.78,0.4913,2024-03-02,Core,Seasonal,Artisan,Ivory,Small,Brass,Best,1.449,0.84
PEN1914,Vale Ceramic Object,Lighting,Pendants,Pendants,Northstar Collection,V020,98.2,222.13,222.13,0.5579,2023-05-30,Core,Active,Organic,Terracotta,One Size,Rattan,Best,0.7683,0.84
PEN1915,Noir Stone Line,Lighting,Pendants,Pendants,Maison Reserve,V009,159.78,337.62,337.62,0.5267,2023-07-11,Core,Active,Classic,Slate,Small,Glass,Best,1.4819,0.84
PEN1916,Sable Oak Object,Lighting,Pendants,Pendants,Atelier Edit,V013,123.92,281.31,281.31,0.5595,2024-03-14,Core,Active,Artisan,Sand,One Size,Wool,Best,0.9814,0.84
PEN1917,Avery Wool Atelier,Lighting,Pendants,Pendants,Atelier Edit,V020,148.18,363.52,363.52,0.5924,2024-11-10,Core,Active,Artisan,Slate,One Size,Marble,Best,0.8209,0.84
PEN1918,Arc Rattan Atelier,Lighting,Pendants,Pendants,Atelier Edit,V011,227.12,494.4,494.4,0.5406,2024-06-22,Core,Active,Organic,Slate,Medium,Glass,Best,1.5301,0.84
PEN1919,Aster Oak Series,Lighting,Pendants,Pendants,Atelier Edit,V018,124.9,326.64,326.64,0.6176,2023-11-24,Core,Active,Modern,Champagne,One Size,Glass,Best,1.1316,0.84
PEN1920,Mira Stone Edit,Lighting,Pendants,Pendants,Foundry Home,V004,125.3,322.41,322.41,0.6114,2024-09-28,Core,Seasonal,Minimal,Charcoal,Medium,Wool,Best,0.9953,0.84
CHR1921,Harbour Wool Line,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V011,55.85,129.77,129.77,0.5696,2023-07-21,Christmas,Active,Organic,Terracotta,One Size,Wool,Best,1.9147,0.92
CHR1922,Mira Marble Studio,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V019,61.11,151.76,151.76,0.5973,2024-03-05,Christmas,Active,Modern,Espresso,Medium,Oak,Best,2.8025,0.92
CHR1923,Sable Brass House,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V005,28.8,60.57,60.57,0.5245,2024-01-10,Christmas,Active,Organic,Ivory,One Size,Oak,Better,0.7273,0.92
CHR1924,Luna Ceramic Form,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V013,80.56,162.65,162.65,0.5047,2024-08-17,Christmas,Active,Minimal,Sage,One Size,Ceramic,Best,1.0977,0.92
CHR1925,Harbour Cotton Studio,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V016,35.67,74.2,74.2,0.5192,2024-02-14,Christmas,Seasonal,Classic,Champagne,Small,Marble,Best,1.2383,0.92
CHR1926,Aster Cotton Edit,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V004,33.09,70.48,70.48,0.5305,2024-07-01,Christmas,Active,Modern,Natural,Small,Ceramic,Best,1.9317,0.92
CHR1927,Luna Cotton Series,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V010,36.16,90.45,90.45,0.6002,2024-04-10,Christmas,Active,Organic,Slate,Medium,Oak,Best,2.2986,0.92
CHR1928,Mira Rattan Studio,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V018,61.62,133.11,133.11,0.537,2024-06-19,Christmas,Active,Minimal,Charcoal,Small,Marble,Best,1.5827,0.92
CHR1929,Cove Marble Vessel,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V005,71.25,153.91,153.91,0.5371,2023-11-25,Christmas,Active,Minimal,Champagne,One Size,Ceramic,Best,0.6795,0.92
CHR1930,Noir Ceramic House,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V012,56.97,154.73,154.73,0.6318,2024-02-03,Christmas,Active,Classic,Champagne,Small,Glass,Best,2.5959,0.92
CHR1931,Harbour Stone House,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V002,38.44,98.31,98.31,0.609,2023-05-27,Christmas,Active,Classic,Natural,One Size,Cotton,Best,0.9178,0.92
CHR1932,Mira Marble House,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V007,76.7,176.69,176.69,0.5659,2024-03-22,Christmas,Active,Modern,Oat,One Size,Ceramic,Best,1.6229,0.92
CHR1933,Sable Ceramic House,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V012,48.68,96.01,96.01,0.493,2024-12-28,Christmas,Active,Artisan,Sage,One Size,Wool,Best,1.1953,0.92
CHR1934,Sable Linen Series,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V002,13.61,29.93,29.93,0.5454,2024-08-15,Christmas,Active,Classic,Oat,Medium,Oak,Good,2.5617,0.92
CHR1935,Avery Brass Edit,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V009,55.2,131.34,131.34,0.5797,2024-10-04,Christmas,Active,Minimal,Sage,Large,Glass,Best,1.8579,0.92
CHR1936,Harbour Wool Studio,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V013,49.53,121.07,121.07,0.5909,2024-02-21,Christmas,Active,Organic,Ivory,One Size,Cotton,Best,3.0975,0.92
CHR1937,Noir Oak Atelier,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V003,79.94,138.27,138.27,0.4218,2024-10-10,Christmas,Active,Minimal,Champagne,Large,Cotton,Best,1.1469,0.92
CHR1938,Cove Oak Edit,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V011,30.21,79.43,79.43,0.6197,2024-08-18,Christmas,Active,Modern,Oat,Small,Oak,Best,0.9346,0.92
CHR1939,Cove Brass Vessel,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V017,71.81,169.0,169.0,0.5751,2023-07-24,Christmas,Active,Classic,Ivory,Large,Glass,Best,2.2156,0.92
CHR1940,Luna Cotton Collection,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V002,25.6,61.14,61.14,0.5813,2023-09-02,Christmas,Active,Modern,Champagne,Medium,Oak,Better,0.8358,0.92
CHR1941,Aster Stone Object,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V010,23.15,47.37,47.37,0.5114,2024-04-30,Christmas,Active,Organic,Natural,Small,Marble,Better,2.1002,0.92
CHR1942,Marlow Rattan Edit,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V019,26.21,66.63,66.63,0.6067,2024-07-04,Christmas,Seasonal,Modern,Sand,One Size,Glass,Better,0.8248,0.92
CHR1943,Arc Oak House,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V003,32.61,72.53,72.53,0.5503,2024-08-12,Christmas,Active,Organic,Oat,One Size,Stone,Best,0.9888,0.92
CHR1944,Cove Oak Collection,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V012,19.68,41.83,41.83,0.5295,2023-10-04,Christmas,Active,Minimal,Champagne,Small,Rattan,Better,1.2241,0.92
CHR1945,Vale Marble Edit,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V017,49.47,121.77,121.77,0.5938,2024-05-31,Christmas,Active,Organic,Espresso,Medium,Wool,Best,0.9936,0.92
CHR1946,Arc Oak Line,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V007,15.62,36.55,36.55,0.5725,2023-09-25,Christmas,Active,Minimal,Charcoal,Small,Rattan,Good,1.3179,0.92
CHR1947,Ridge Oak Studio,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V012,45.24,85.27,85.27,0.4694,2024-08-13,Christmas,Active,Artisan,Champagne,Large,Cotton,Best,1.6656,0.92
CHR1948,Vale Ceramic Collection,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V017,87.89,169.9,169.9,0.4827,2023-05-29,Christmas,Active,Organic,Natural,Small,Oak,Best,2.2352,0.92
CHR1949,Vale Rattan Form,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V005,78.65,135.61,135.61,0.42,2024-07-08,Christmas,Active,Modern,Ivory,One Size,Oak,Best,0.9549,0.92
CHR1950,Sable Stone Line,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V014,18.95,44.25,44.25,0.5718,2024-10-06,Christmas,Active,Classic,Champagne,Medium,Rattan,Better,0.7138,0.92
CHR1951,Avery Stone Line,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V019,21.17,50.1,50.1,0.5774,2024-01-22,Christmas,Active,Modern,Natural,Large,Stone,Better,2.3738,0.92
CHR1952,Avery Ceramic Object,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V005,56.34,113.75,113.75,0.5047,2024-10-30,Christmas,Seasonal,Minimal,Sage,Medium,Glass,Best,1.0919,0.92
CHR1953,Avery Cotton Atelier,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V014,9.91,20.26,20.26,0.5107,2024-08-23,Christmas,Active,Artisan,Sand,One Size,Stone,Good,0.9545,0.92
CHR1954,Cove Rattan Object,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V020,66.47,149.13,149.13,0.5543,2024-01-03,Christmas,Active,Modern,Ivory,Medium,Glass,Best,1.4377,0.92
CHR1955,Harbour Ceramic Studio,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V009,70.98,137.7,137.7,0.4845,2023-11-03,Christmas,Active,Artisan,Sand,Medium,Ceramic,Best,0.9233,0.92
CHR1956,Noir Oak Series,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V016,14.01,30.4,30.4,0.5392,2024-02-01,Christmas,Active,Modern,Espresso,One Size,Glass,Good,0.9922,0.92
CHR1957,Marlow Marble House,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V004,47.35,112.9,112.9,0.5806,2023-07-07,Christmas,Active,Artisan,Espresso,Small,Stone,Best,4.2681,0.92
CHR1958,Arc Brass Edit,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V008,75.25,133.78,133.78,0.4375,2023-08-07,Christmas,Active,Artisan,Ivory,Large,Linen,Best,0.9108,0.92
CHR1959,Sable Ceramic Collection,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V016,25.57,53.08,53.08,0.5184,2023-08-06,Christmas,Active,Minimal,Natural,Small,Oak,Better,0.9719,0.92
CHR1960,Cove Stone Series,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V005,56.81,121.0,121.0,0.5305,2024-12-31,Christmas,Active,Classic,Terracotta,Small,Stone,Best,1.2665,0.92
CHR1961,Aster Wool Form,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V011,73.53,145.9,145.9,0.496,2024-08-25,Christmas,Active,Modern,Ivory,One Size,Stone,Best,0.8891,0.92
CHR1962,Mira Marble Collection,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V016,14.0,33.99,33.99,0.5882,2024-07-08,Christmas,Active,Classic,Champagne,One Size,Wool,Good,1.1628,0.92
CHR1963,Cove Cotton Vessel,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V005,52.02,148.64,148.64,0.65,2024-08-20,Christmas,Active,Classic,Slate,Medium,Wool,Best,3.0261,0.92
CHR1964,Ridge Glass House,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V011,89.52,154.34,154.34,0.42,2024-08-26,Christmas,Active,Modern,Natural,Medium,Linen,Best,1.6315,0.92
CHR1965,Noir Oak Series,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V020,19.75,51.06,51.06,0.6131,2024-02-08,Christmas,Active,Artisan,Espresso,Large,Glass,Better,1.2375,0.92
CHR1966,Ridge Glass Atelier,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V005,52.13,118.0,118.0,0.5582,2023-06-23,Christmas,Active,Organic,Charcoal,Small,Cotton,Best,1.0336,0.92
CHR1967,Mira Oak Series,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V011,21.02,45.69,45.69,0.5398,2023-08-11,Christmas,Active,Classic,Charcoal,Medium,Stone,Better,1.3153,0.92
CHR1968,Aster Oak Vessel,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V020,12.45,38.84,38.84,0.6795,2024-06-12,Christmas,Active,Organic,Espresso,Large,Marble,Good,1.3151,0.92
CHR1969,Arc Marble Collection,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V008,9.02,24.43,24.43,0.6309,2024-10-30,Christmas,Active,Modern,Terracotta,Large,Rattan,Good,1.2731,0.92
CHR1970,Sable Oak Studio,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V014,36.17,93.77,93.77,0.6142,2023-08-20,Christmas,Active,Modern,Oat,Small,Glass,Best,1.5307,0.92
CHR1971,Marlow Stone Studio,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V001,67.01,164.41,164.41,0.5924,2023-10-13,Christmas,Active,Artisan,Champagne,Medium,Glass,Best,0.7885,0.92
CHR1972,Aster Wool Atelier,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V006,42.9,103.34,103.34,0.5848,2023-11-05,Christmas,Active,Artisan,Espresso,Medium,Rattan,Best,2.0984,0.92
CHR1973,Cove Ceramic House,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V014,61.25,119.33,119.33,0.4867,2023-09-26,Christmas,Active,Organic,Slate,Large,Linen,Best,0.941,0.92
CHR1974,Arc Cotton Object,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V001,8.26,17.86,17.86,0.5373,2024-04-28,Christmas,Active,Artisan,Oat,Large,Stone,Entry,2.8111,0.92
CHR1975,Cove Stone Form,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V009,38.4,89.67,89.67,0.5718,2024-06-23,Christmas,Active,Organic,Espresso,Medium,Cotton,Best,1.1712,0.92
CHR1976,Avery Ceramic Object,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V017,36.53,74.92,74.92,0.5124,2023-11-03,Christmas,Active,Classic,Ivory,Medium,Cotton,Best,2.1182,0.92
CHR1977,Avery Glass House,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V002,48.76,108.83,108.83,0.552,2023-10-16,Christmas,Active,Classic,Natural,Small,Glass,Best,0.9329,0.92
CHR1978,Avery Brass Vessel,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V010,31.34,72.63,72.63,0.5686,2024-12-21,Christmas,Seasonal,Modern,Espresso,Medium,Oak,Best,2.2368,0.92
CHR1979,Aster Wool House,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V015,74.45,156.32,156.32,0.5238,2023-12-04,Christmas,Active,Classic,Sage,Medium,Linen,Best,0.7317,0.92
CHR1980,Luna Glass Vessel,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V004,56.99,128.22,128.22,0.5555,2024-08-22,Christmas,Active,Artisan,Espresso,Large,Marble,Best,1.4646,0.92
CHR1981,Avery Ceramic Vessel,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V012,37.65,73.22,73.22,0.4857,2024-03-23,Christmas,Active,Organic,Terracotta,One Size,Linen,Best,2.1483,0.92
CHR1982,Avery Marble Object,Seasonal,Christmas Decor,Christmas Decor,Maison Reserve,V016,74.33,153.87,153.87,0.5169,2023-12-04,Christmas,Active,Classic,Ivory,One Size,Glass,Best,1.4033,0.92
CHR1983,Vale Cotton Line,Seasonal,Christmas Decor,Christmas Decor,Atelier Edit,V002,35.32,70.07,70.07,0.4959,2023-08-26,Christmas,Active,Artisan,Terracotta,Small,Rattan,Best,1.1518,0.92
CHR1984,Vale Brass Atelier,Seasonal,Christmas Decor,Christmas Decor,Foundry Home,V011,65.19,152.14,152.14,0.5715,2023-07-30,Christmas,Active,Minimal,Sage,Small,Cotton,Best,0.8386,0.92
CHR1985,Harbour Brass Object,Seasonal,Christmas Decor,Christmas Decor,Northstar Collection,V017,66.3,133.73,133.73,0.5042,2024-09-18,Christmas,Active,Organic,Sage,Small,Ceramic,Best,2.1429,0.92
HAL1986,Vale Stone Series,Seasonal,Halloween,Halloween,Maison Reserve,V006,10.58,25.73,25.73,0.5889,2024-01-06,Halloween,Active,Modern,Sand,One Size,Linen,Good,1.2236,1.08
HAL1987,Ridge Stone Form,Seasonal,Halloween,Halloween,Northstar Collection,V010,18.13,40.28,40.28,0.55,2023-09-29,Halloween,Active,Artisan,Terracotta,Small,Oak,Better,0.8706,1.08
HAL1988,Ridge Ceramic Form,Seasonal,Halloween,Halloween,Atelier Edit,V018,22.92,42.69,29.88,0.4631,2024-04-13,Halloween,Exit,Modern,Oat,Medium,Ceramic,Better,0.9543,1.08
